date,medicine_id,medicine_name,category,sales,price,base_criticality,day_of_week,month,year,is_weekend,season,season_name,current_stock,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30
2024-04-03,MED013,Cétirizine 10mg,Antiallergique,61,1200,5,2,4,2024,0,0,dry,2327,71.0,25.0,41.0,72.0,57.0,51.857142857142854,45.57142857142857,47.46666666666667
2024-04-03,MED014,Oméprazole 20mg,Gastrique,51,2500,6,2,4,2024,0,0,dry,783,66.0,17.0,37.0,41.0,64.0,41.857142857142854,38.714285714285715,38.63333333333333
2024-04-03,MED015,Salbutamol inhalateur,Respiratoire,33,4500,7,2,4,2024,0,0,dry,848,59.0,18.0,52.0,50.0,43.0,39.0,37.357142857142854,37.46666666666667
2024-04-04,MED001,Paracétamol 500mg,Antalgique,100,1500,9,3,4,2024,0,0,dry,2186,117.0,119.0,96.0,72.0,116.0,83.85714285714286,82.85714285714286,81.23333333333333
2024-04-04,MED002,Amoxicilline 500mg,Antibiotique,109,3500,8,3,4,2024,0,0,dry,2361,137.0,96.0,85.0,95.0,141.0,102.28571428571429,104.78571428571429,102.66666666666667
2024-04-04,MED003,Arthéméther 20mg,Antipaludéen,42,2500,10,3,4,2024,0,0,dry,1698,60.0,78.0,42.0,53.0,73.0,47.142857142857146,48.214285714285715,50.666666666666664
2024-04-04,MED004,SRO (Sel Réhydratation),Réhydratation,23,500,9,3,4,2024,0,0,dry,410,20.0,35.0,19.0,19.0,28.0,21.571428571428573,20.142857142857142,20.533333333333335
2024-04-04,MED005,Métronidazole 250mg,Antiparasitaire,20,2000,7,3,4,2024,0,0,dry,317,35.0,34.0,25.0,27.0,29.0,21.857142857142858,20.642857142857142,20.8
2024-04-04,MED006,Ibuprofène 400mg,Anti-inflammatoire,49,1800,6,3,4,2024,0,0,dry,1708,76.0,59.0,58.0,55.0,68.0,47.42857142857143,51.785714285714285,53.733333333333334
2024-04-04,MED007,Ciprofloxacine 500mg,Antibiotique,43,4000,8,3,4,2024,0,0,dry,1017,92.0,59.0,54.0,55.0,75.0,54.857142857142854,55.142857142857146,57.93333333333333
2024-04-04,MED008,Quinine 300mg,Antipaludéen,15,5000,9,3,4,2024,0,0,dry,638,21.0,22.0,14.0,16.0,23.0,15.857142857142858,15.285714285714286,15.966666666666667
2024-04-04,MED009,ORS + Zinc,Réhydratation,31,800,8,3,4,2024,0,0,dry,506,36.0,32.0,18.0,22.0,26.0,25.0,23.428571428571427,24.033333333333335
2024-04-04,MED010,Ceftriaxone 1g,Antibiotique,39,6000,9,3,4,2024,0,0,dry,1019,43.0,52.0,33.0,24.0,43.0,35.285714285714285,34.42857142857143,33.06666666666667
2024-04-04,MED011,Vaccin Méningite,Vaccin,35,8000,10,3,4,2024,0,0,dry,1316,41.0,45.0,40.0,29.0,35.0,34.42857142857143,35.57142857142857,35.266666666666666
2024-04-04,MED012,Moustiquaire imprégnée,Prévention,15,3000,8,3,4,2024,0,0,dry,652,17.0,13.0,8.0,14.0,19.0,12.571428571428571,12.5,12.466666666666667
2024-04-04,MED013,Cétirizine 10mg,Antiallergique,47,1200,5,3,4,2024,0,0,dry,1208,61.0,73.0,51.0,39.0,69.0,51.285714285714285,46.142857142857146,46.733333333333334
2024-04-04,MED014,Oméprazole 20mg,Gastrique,46,2500,6,3,4,2024,0,0,dry,1036,51.0,51.0,51.0,30.0,50.0,41.142857142857146,39.857142857142854,38.5
2024-04-04,MED015,Salbutamol inhalateur,Respiratoire,37,4500,7,3,4,2024,0,0,dry,953,33.0,52.0,45.0,31.0,41.0,37.857142857142854,37.785714285714285,37.333333333333336
2024-04-05,MED001,Paracétamol 500mg,Antalgique,87,1500,9,4,4,2024,0,0,dry,1932,100.0,81.0,70.0,84.0,78.0,86.28571428571429,83.07142857142857,81.53333333333333
2024-04-05,MED002,Amoxicilline 500mg,Antibiotique,82,3500,8,4,4,2024,0,0,dry,3488,109.0,141.0,118.0,130.0,139.0,97.14285714285714,101.35714285714286,100.76666666666667
2024-04-05,MED003,Arthéméther 20mg,Antipaludéen,36,2500,10,4,4,2024,0,0,dry,1086,42.0,48.0,34.0,61.0,81.0,47.42857142857143,46.42857142857143,49.166666666666664
2024-04-05,MED004,SRO (Sel Réhydratation),Réhydratation,17,500,9,4,4,2024,0,0,dry,274,23.0,27.0,26.0,19.0,29.0,20.285714285714285,20.0,20.133333333333333
2024-04-05,MED005,Métronidazole 250mg,Antiparasitaire,15,2000,7,4,4,2024,0,0,dry,303,20.0,27.0,20.0,21.0,29.0,21.142857142857142,20.214285714285715,20.333333333333332
2024-04-05,MED006,Ibuprofène 400mg,Anti-inflammatoire,61,1800,6,4,4,2024,0,0,dry,1431,49.0,48.0,41.0,51.0,50.0,50.285714285714285,52.5,54.1
2024-04-05,MED007,Ciprofloxacine 500mg,Antibiotique,71,4000,8,4,4,2024,0,0,dry,2303,43.0,86.0,51.0,65.0,88.0,57.714285714285715,55.57142857142857,57.36666666666667
2024-04-05,MED008,Quinine 300mg,Antipaludéen,15,5000,9,4,4,2024,0,0,dry,486,15.0,21.0,18.0,15.0,21.0,15.428571428571429,15.285714285714286,15.766666666666667
2024-04-05,MED009,ORS + Zinc,Réhydratation,24,800,8,4,4,2024,0,0,dry,906,31.0,22.0,28.0,20.0,25.0,24.428571428571427,23.714285714285715,24.0
2024-04-05,MED010,Ceftriaxone 1g,Antibiotique,29,6000,9,4,4,2024,0,0,dry,742,39.0,42.0,27.0,24.0,39.0,35.57142857142857,34.785714285714285,32.733333333333334
2024-04-05,MED011,Vaccin Méningite,Vaccin,46,8000,10,4,4,2024,0,0,dry,1996,35.0,35.0,36.0,32.0,34.0,35.857142857142854,36.57142857142857,35.666666666666664
2024-04-05,MED012,Moustiquaire imprégnée,Prévention,15,3000,8,4,4,2024,0,0,dry,413,15.0,20.0,10.0,12.0,14.0,13.285714285714286,12.714285714285714,12.5
2024-04-05,MED013,Cétirizine 10mg,Antiallergique,53,1200,5,4,4,2024,0,0,dry,1552,47.0,71.0,48.0,47.0,52.0,52.0,46.57142857142857,46.766666666666666
2024-04-05,MED014,Oméprazole 20mg,Gastrique,39,2500,6,4,4,2024,0,0,dry,824,46.0,66.0,31.0,38.0,44.0,42.285714285714285,39.92857142857143,38.333333333333336
2024-04-05,MED015,Salbutamol inhalateur,Respiratoire,37,4500,7,4,4,2024,0,0,dry,761,37.0,59.0,41.0,35.0,57.0,37.285714285714285,37.92857142857143,36.666666666666664
2024-04-06,MED001,Paracétamol 500mg,Antalgique,43,1500,9,5,4,2024,1,0,dry,1747,87.0,117.0,52.0,62.0,64.0,85.0,81.71428571428571,80.83333333333333
2024-04-06,MED002,Amoxicilline 500mg,Antibiotique,50,3500,8,5,4,2024,1,0,dry,856,82.0,137.0,68.0,65.0,98.0,94.57142857142857,100.28571428571429,99.16666666666667
2024-04-06,MED003,Arthéméther 20mg,Antipaludéen,21,2500,10,5,4,2024,1,0,dry,907,36.0,60.0,35.0,30.0,37.0,45.42857142857143,45.785714285714285,48.63333333333333
2024-04-06,MED004,SRO (Sel Réhydratation),Réhydratation,12,500,9,5,4,2024,1,0,dry,327,17.0,20.0,11.0,11.0,23.0,20.428571428571427,20.071428571428573,19.766666666666666
2024-04-06,MED005,Métronidazole 250mg,Antiparasitaire,14,2000,7,5,4,2024,1,0,dry,561,15.0,35.0,9.0,12.0,20.0,21.857142857142858,20.357142857142858,20.133333333333333
2024-04-06,MED006,Ibuprofène 400mg,Anti-inflammatoire,26,1800,6,5,4,2024,1,0,dry,931,61.0,76.0,25.0,25.0,57.0,50.42857142857143,52.57142857142857,53.06666666666667
2024-04-06,MED007,Ciprofloxacine 500mg,Antibiotique,39,4000,8,5,4,2024,1,0,dry,1350,71.0,92.0,23.0,42.0,59.0,60.0,55.357142857142854,56.7
2024-04-06,MED008,Quinine 300mg,Antipaludéen,7,5000,9,5,4,2024,1,0,dry,288,15.0,21.0,8.0,9.0,18.0,15.285714285714286,15.142857142857142,15.4
2024-04-06,MED009,ORS + Zinc,Réhydratation,14,800,8,5,4,2024,1,0,dry,328,24.0,36.0,11.0,11.0,30.0,24.857142857142858,23.928571428571427,23.466666666666665
2024-04-06,MED010,Ceftriaxone 1g,Antibiotique,19,6000,9,5,4,2024,1,0,dry,306,29.0,43.0,20.0,15.0,24.0,35.42857142857143,35.07142857142857,32.56666666666667
2024-04-06,MED011,Vaccin Méningite,Vaccin,17,8000,10,5,4,2024,1,0,dry,645,46.0,41.0,22.0,19.0,32.0,35.142857142857146,36.42857142857143,35.166666666666664
2024-04-06,MED012,Moustiquaire imprégnée,Prévention,5,3000,8,5,4,2024,1,0,dry,137,15.0,17.0,5.0,9.0,15.0,13.285714285714286,12.428571428571429,12.166666666666666
2024-04-06,MED013,Cétirizine 10mg,Antiallergique,27,1200,5,5,4,2024,1,0,dry,449,53.0,61.0,34.0,26.0,39.0,51.0,46.642857142857146,46.36666666666667
2024-04-06,MED014,Oméprazole 20mg,Gastrique,30,2500,6,5,4,2024,1,0,dry,653,39.0,51.0,26.0,23.0,38.0,42.857142857142854,40.42857142857143,38.06666666666667
2024-04-06,MED015,Salbutamol inhalateur,Respiratoire,19,4500,7,5,4,2024,1,0,dry,458,37.0,33.0,25.0,22.0,26.0,36.42857142857143,37.714285714285715,36.43333333333333
2024-04-07,MED001,Paracétamol 500mg,Antalgique,40,1500,9,6,4,2024,1,0,dry,601,43.0,100.0,48.0,41.0,57.0,83.85714285714286,81.64285714285714,80.26666666666667
2024-04-07,MED002,Amoxicilline 500mg,Antibiotique,69,3500,8,6,4,2024,1,0,dry,3036,50.0,109.0,47.0,70.0,125.0,97.71428571428571,100.21428571428571,97.3
2024-04-07,MED003,Arthéméther 20mg,Antipaludéen,24,2500,10,6,4,2024,1,0,dry,837,21.0,42.0,33.0,28.0,48.0,44.142857142857146,45.5,47.833333333333336
2024-04-07,MED004,SRO (Sel Réhydratation),Réhydratation,14,500,9,6,4,2024,1,0,dry,566,12.0,23.0,9.0,13.0,19.0,21.142857142857142,20.142857142857142,19.6
2024-04-07,MED005,Métronidazole 250mg,Antiparasitaire,12,2000,7,6,4,2024,1,0,dry,289,14.0,20.0,8.0,16.0,14.0,22.428571428571427,20.071428571428573,20.066666666666666
2024-04-07,MED006,Ibuprofène 400mg,Anti-inflammatoire,26,1800,6,6,4,2024,1,0,dry,945,26.0,49.0,34.0,35.0,63.0,49.285714285714285,51.92857142857143,51.833333333333336
2024-04-07,MED007,Ciprofloxacine 500mg,Antibiotique,40,4000,8,6,4,2024,1,0,dry,817,39.0,43.0,30.0,35.0,70.0,61.42857142857143,55.714285714285715,55.7
2024-04-07,MED008,Quinine 300mg,Antipaludéen,8,5000,9,6,4,2024,1,0,dry,336,7.0,15.0,6.0,7.0,15.0,15.571428571428571,15.214285714285714,15.166666666666666
2024-04-07,MED009,ORS + Zinc,Réhydratation,17,800,8,6,4,2024,1,0,dry,757,14.0,31.0,15.0,17.0,27.0,25.142857142857142,23.928571428571427,23.133333333333333
2024-04-07,MED010,Ceftriaxone 1g,Antibiotique,23,6000,9,6,4,2024,1,0,dry,616,19.0,39.0,24.0,24.0,28.0,35.285714285714285,35.0,32.4
2024-04-07,MED011,Vaccin Méningite,Vaccin,23,8000,10,6,4,2024,1,0,dry,801,17.0,35.0,27.0,16.0,30.0,34.57142857142857,36.92857142857143,34.93333333333333
2024-04-07,MED012,Moustiquaire imprégnée,Prévention,5,3000,8,6,4,2024,1,0,dry,156,5.0,15.0,8.0,7.0,12.0,12.857142857142858,12.285714285714286,11.933333333333334
2024-04-07,MED013,Cétirizine 10mg,Antiallergique,30,1200,5,6,4,2024,1,0,dry,600,27.0,47.0,25.0,29.0,48.0,51.714285714285715,46.714285714285715,45.766666666666666
2024-04-07,MED014,Oméprazole 20mg,Gastrique,28,2500,6,6,4,2024,1,0,dry,910,30.0,46.0,17.0,17.0,30.0,44.42857142857143,41.214285714285715,38.0
2024-04-07,MED015,Salbutamol inhalateur,Respiratoire,27,4500,7,6,4,2024,1,0,dry,439,19.0,37.0,18.0,24.0,30.0,37.714285714285715,37.92857142857143,36.333333333333336
2024-04-08,MED001,Paracétamol 500mg,Antalgique,89,1500,9,0,4,2024,0,0,dry,2941,40.0,87.0,119.0,116.0,58.0,79.57142857142857,79.71428571428571,81.3
2024-04-08,MED002,Amoxicilline 500mg,Antibiotique,115,3500,8,0,4,2024,0,0,dry,4189,69.0,82.0,96.0,115.0,61.0,100.42857142857143,100.21428571428571,99.1
2024-04-08,MED003,Arthéméther 20mg,Antipaludéen,72,2500,10,0,4,2024,0,0,dry,1301,24.0,36.0,78.0,73.0,35.0,43.285714285714285,45.42857142857143,49.06666666666667
2024-04-08,MED004,SRO (Sel Réhydratation),Réhydratation,27,500,9,0,4,2024,0,0,dry,817,14.0,17.0,35.0,22.0,9.0,20.0,20.5,20.2
2024-04-08,MED005,Métronidazole 250mg,Antiparasitaire,25,2000,7,0,4,2024,0,0,dry,1074,12.0,15.0,34.0,19.0,12.0,21.142857142857142,20.5,20.5
2024-04-08,MED006,Ibuprofène 400mg,Anti-inflammatoire,77,1800,6,0,4,2024,0,0,dry,2765,26.0,61.0,59.0,71.0,29.0,51.857142857142854,52.357142857142854,53.43333333333333
2024-04-08,MED007,Ciprofloxacine 500mg,Antibiotique,82,4000,8,0,4,2024,0,0,dry,2365,40.0,71.0,59.0,64.0,26.0,64.71428571428571,57.0,57.56666666666667
2024-04-08,MED008,Quinine 300mg,Antipaludéen,26,5000,9,0,4,2024,0,0,dry,931,8.0,15.0,22.0,23.0,11.0,16.142857142857142,15.428571428571429,15.666666666666666
2024-04-08,MED009,ORS + Zinc,Réhydratation,35,800,8,0,4,2024,0,0,dry,1429,17.0,24.0,32.0,35.0,14.0,25.571428571428573,23.928571428571427,23.833333333333332
2024-04-08,MED010,Ceftriaxone 1g,Antibiotique,37,6000,9,0,4,2024,0,0,dry,1450,23.0,29.0,52.0,50.0,22.0,33.142857142857146,34.07142857142857,32.9
2024-04-08,MED011,Vaccin Méningite,Vaccin,39,8000,10,0,4,2024,0,0,dry,989,23.0,46.0,45.0,53.0,16.0,33.714285714285715,35.92857142857143,35.7
2024-04-08,MED012,Moustiquaire imprégnée,Prévention,14,3000,8,0,4,2024,0,0,dry,620,5.0,15.0,13.0,19.0,8.0,13.0,11.928571428571429,12.133333333333333
2024-04-08,MED013,Cétirizine 10mg,Antiallergique,71,1200,5,0,4,2024,0,0,dry,2558,30.0,53.0,73.0,44.0,19.0,51.42857142857143,48.642857142857146,47.5
2024-04-08,MED014,Oméprazole 20mg,Gastrique,59,2500,6,0,4,2024,0,0,dry,1879,28.0,39.0,51.0,38.0,19.0,45.57142857142857,42.714285714285715,39.333333333333336
2024-04-08,MED015,Salbutamol inhalateur,Respiratoire,59,4500,7,0,4,2024,0,0,dry,1763,27.0,37.0,52.0,44.0,17.0,38.714285714285715,39.0,37.733333333333334
2024-04-09,MED001,Paracétamol 500mg,Antalgique,96,1500,9,1,4,2024,0,0,dry,1909,89.0,43.0,81.0,94.0,55.0,81.71428571428571,79.85714285714286,82.66666666666667
2024-04-09,MED002,Amoxicilline 500mg,Antibiotique,154,3500,8,1,4,2024,0,0,dry,5703,115.0,50.0,141.0,155.0,49.0,102.28571428571429,100.14285714285714,102.6
2024-04-09,MED003,Arthéméther 20mg,Antipaludéen,58,2500,10,1,4,2024,0,0,dry,913,72.0,21.0,48.0,46.0,35.0,44.714285714285715,46.285714285714285,49.833333333333336
2024-04-09,MED004,SRO (Sel Réhydratation),Réhydratation,32,500,9,1,4,2024,0,0,dry,490,27.0,12.0,27.0,27.0,10.0,20.714285714285715,20.857142857142858,20.933333333333334
2024-04-09,MED005,Métronidazole 250mg,Antiparasitaire,30,2000,7,1,4,2024,0,0,dry,1323,25.0,14.0,27.0,20.0,16.0,21.571428571428573,21.214285714285715,20.966666666666665
2024-04-09,MED006,Ibuprofène 400mg,Anti-inflammatoire,62,1800,6,1,4,2024,0,0,dry,1367,77.0,26.0,48.0,76.0,21.0,53.857142857142854,51.357142857142854,54.8
2024-04-09,MED007,Ciprofloxacine 500mg,Antibiotique,82,4000,8,1,4,2024,0,0,dry,3240,82.0,39.0,86.0,53.0,33.0,64.14285714285714,59.07142857142857,59.2
2024-04-09,MED008,Quinine 300mg,Antipaludéen,21,5000,9,1,4,2024,0,0,dry,924,26.0,7.0,21.0,19.0,9.0,16.142857142857142,15.571428571428571,16.066666666666666
2024-04-09,MED009,ORS + Zinc,Réhydratation,22,800,8,1,4,2024,0,0,dry,663,35.0,14.0,22.0,26.0,10.0,25.571428571428573,23.642857142857142,24.233333333333334
2024-04-09,MED010,Ceftriaxone 1g,Antibiotique,49,6000,9,1,4,2024,0,0,dry,2003,37.0,19.0,42.0,51.0,24.0,34.142857142857146,33.92857142857143,33.733333333333334
2024-04-09,MED011,Vaccin Méningite,Vaccin,39,8000,10,1,4,2024,0,0,dry,1521,39.0,17.0,35.0,45.0,26.0,34.285714285714285,35.5,36.13333333333333
2024-04-09,MED012,Moustiquaire imprégnée,Prévention,16,3000,8,1,4,2024,0,0,dry,430,14.0,5.0,20.0,14.0,6.0,12.428571428571429,12.071428571428571,12.466666666666667
2024-04-09,MED013,Cétirizine 10mg,Antiallergique,46,1200,5,1,4,2024,0,0,dry,1884,71.0,27.0,71.0,49.0,23.0,47.857142857142854,48.42857142857143,48.266666666666666
2024-04-09,MED014,Oméprazole 20mg,Gastrique,41,2500,6,1,4,2024,0,0,dry,996,59.0,30.0,66.0,66.0,25.0,42.0,40.92857142857143,39.86666666666667
2024-04-09,MED015,Salbutamol inhalateur,Respiratoire,40,4500,7,1,4,2024,0,0,dry,1645,59.0,19.0,59.0,42.0,25.0,36.0,38.857142857142854,38.233333333333334
2024-04-10,MED001,Paracétamol 500mg,Antalgique,114,1500,9,2,4,2024,0,0,dry,4434,96.0,40.0,117.0,80.0,129.0,81.28571428571429,82.28571428571429,82.16666666666667
2024-04-10,MED002,Amoxicilline 500mg,Antibiotique,111,3500,8,2,4,2024,0,0,dry,3745,154.0,69.0,137.0,131.0,104.0,98.57142857142857,98.71428571428571,102.83333333333333
2024-04-10,MED003,Arthéméther 20mg,Antipaludéen,65,2500,10,2,4,2024,0,0,dry,2599,58.0,24.0,60.0,65.0,73.0,45.42857142857143,46.285714285714285,49.56666666666667
2024-04-10,MED004,SRO (Sel Réhydratation),Réhydratation,33,500,9,2,4,2024,0,0,dry,507,32.0,14.0,20.0,20.0,33.0,22.571428571428573,21.785714285714285,20.933333333333334
2024-04-10,MED005,Métronidazole 250mg,Antiparasitaire,30,2000,7,2,4,2024,0,0,dry,496,30.0,12.0,35.0,23.0,23.0,20.857142857142858,21.714285714285715,21.2
2024-04-10,MED006,Ibuprofène 400mg,Anti-inflammatoire,66,1800,6,2,4,2024,0,0,dry,1559,62.0,26.0,76.0,77.0,50.0,52.42857142857143,50.57142857142857,55.333333333333336
2024-04-10,MED007,Ciprofloxacine 500mg,Antibiotique,64,4000,8,2,4,2024,0,0,dry,1637,82.0,40.0,92.0,75.0,59.0,60.142857142857146,58.285714285714285,59.36666666666667
2024-04-10,MED008,Quinine 300mg,Antipaludéen,22,5000,9,2,4,2024,0,0,dry,550,21.0,8.0,21.0,16.0,22.0,16.285714285714285,16.0,16.066666666666666
2024-04-10,MED009,ORS + Zinc,Réhydratation,35,800,8,2,4,2024,0,0,dry,949,22.0,17.0,36.0,26.0,30.0,25.428571428571427,24.285714285714285,24.4
2024-04-10,MED010,Ceftriaxone 1g,Antibiotique,32,6000,9,2,4,2024,0,0,dry,1232,49.0,23.0,43.0,38.0,32.0,32.57142857142857,33.5,33.733333333333334
2024-04-10,MED011,Vaccin Méningite,Vaccin,42,8000,10,2,4,2024,0,0,dry,1175,39.0,23.0,41.0,52.0,57.0,34.42857142857143,34.785714285714285,35.63333333333333
2024-04-10,MED012,Moustiquaire imprégnée,Prévention,18,3000,8,2,4,2024,0,0,dry,449,16.0,5.0,17.0,18.0,20.0,12.571428571428571,12.071428571428571,12.4
2024-04-10,MED013,Cétirizine 10mg,Antiallergique,43,1200,5,2,4,2024,0,0,dry,1127,46.0,30.0,61.0,41.0,76.0,45.285714285714285,48.57142857142857,47.166666666666664
2024-04-10,MED014,Oméprazole 20mg,Gastrique,65,2500,6,2,4,2024,0,0,dry,2226,41.0,28.0,51.0,37.0,56.0,44.0,42.92857142857143,40.166666666666664
2024-04-10,MED015,Salbutamol inhalateur,Respiratoire,51,4500,7,2,4,2024,0,0,dry,1732,40.0,27.0,33.0,52.0,57.0,38.57142857142857,38.785714285714285,38.03333333333333
2024-04-11,MED001,Paracétamol 500mg,Antalgique,65,1500,9,3,4,2024,0,0,dry,1790,114.0,89.0,100.0,96.0,82.0,76.28571428571429,80.07142857142857,81.6
2024-04-11,MED002,Amoxicilline 500mg,Antibiotique,116,3500,8,3,4,2024,0,0,dry,2092,111.0,115.0,109.0,85.0,136.0,99.57142857142857,100.92857142857143,102.16666666666667
2024-04-11,MED003,Arthéméther 20mg,Antipaludéen,41,2500,10,3,4,2024,0,0,dry,954,65.0,72.0,42.0,42.0,70.0,45.285714285714285,46.214285714285715,48.6
2024-04-11,MED004,SRO (Sel Réhydratation),Réhydratation,20,500,9,3,4,2024,0,0,dry,888,33.0,27.0,23.0,19.0,20.0,22.142857142857142,21.857142857142858,20.933333333333334
2024-04-11,MED005,Métronidazole 250mg,Antiparasitaire,15,2000,7,3,4,2024,0,0,dry,458,30.0,25.0,20.0,25.0,22.0,20.142857142857142,21.0,20.966666666666665
2024-04-11,MED006,Ibuprofène 400mg,Anti-inflammatoire,40,1800,6,3,4,2024,0,0,dry,1764,66.0,77.0,49.0,58.0,77.0,51.142857142857146,49.285714285714285,54.1
2024-04-11,MED007,Ciprofloxacine 500mg,Antibiotique,43,4000,8,3,4,2024,0,0,dry,1165,64.0,82.0,43.0,54.0,82.0,60.142857142857146,57.5,58.06666666666667
2024-04-11,MED008,Quinine 300mg,Antipaludéen,18,5000,9,3,4,2024,0,0,dry,650,22.0,26.0,15.0,14.0,20.0,16.714285714285715,16.285714285714285,16.0
2024-04-11,MED009,ORS + Zinc,Réhydratation,22,800,8,3,4,2024,0,0,dry,558,35.0,35.0,31.0,18.0,30.0,24.142857142857142,24.571428571428573,24.133333333333333
2024-04-11,MED010,Ceftriaxone 1g,Antibiotique,31,6000,9,3,4,2024,0,0,dry,710,32.0,37.0,39.0,33.0,43.0,31.428571428571427,33.357142857142854,33.333333333333336
2024-04-11,MED011,Vaccin Méningite,Vaccin,30,8000,10,3,4,2024,0,0,dry,884,42.0,39.0,35.0,40.0,43.0,33.714285714285715,34.07142857142857,35.2
2024-04-11,MED012,Moustiquaire imprégnée,Prévention,10,3000,8,3,4,2024,0,0,dry,236,18.0,14.0,15.0,8.0,18.0,11.857142857142858,12.214285714285714,12.133333333333333
2024-04-11,MED013,Cétirizine 10mg,Antiallergique,49,1200,5,3,4,2024,0,0,dry,2158,43.0,71.0,47.0,51.0,44.0,45.57142857142857,48.42857142857143,47.333333333333336
2024-04-11,MED014,Oméprazole 20mg,Gastrique,42,2500,6,3,4,2024,0,0,dry,726,65.0,59.0,46.0,51.0,40.0,43.42857142857143,42.285714285714285,40.233333333333334
2024-04-11,MED015,Salbutamol inhalateur,Respiratoire,26,4500,7,3,4,2024,0,0,dry,1132,51.0,59.0,37.0,45.0,45.0,37.0,37.42857142857143,37.4
2024-04-12,MED001,Paracétamol 500mg,Antalgique,70,1500,9,4,4,2024,0,0,dry,1243,65.0,96.0,87.0,70.0,113.0,73.85714285714286,80.07142857142857,80.16666666666667
2024-04-12,MED002,Amoxicilline 500mg,Antibiotique,107,3500,8,4,4,2024,0,0,dry,3606,116.0,154.0,82.0,118.0,119.0,103.14285714285714,100.14285714285714,101.76666666666667
2024-04-12,MED003,Arthéméther 20mg,Antipaludéen,52,2500,10,4,4,2024,0,0,dry,1197,41.0,58.0,36.0,34.0,61.0,47.57142857142857,47.5,48.3
2024-04-12,MED004,SRO (Sel Réhydratation),Réhydratation,14,500,9,4,4,2024,0,0,dry,615,20.0,32.0,17.0,26.0,29.0,21.714285714285715,21.0,20.433333333333334
2024-04-12,MED005,Métronidazole 250mg,Antiparasitaire,17,2000,7,4,4,2024,0,0,dry,599,15.0,30.0,15.0,20.0,30.0,20.428571428571427,20.785714285714285,20.533333333333335
2024-04-12,MED006,Ibuprofène 400mg,Anti-inflammatoire,56,1800,6,4,4,2024,0,0,dry,1864,40.0,62.0,61.0,41.0,72.0,50.42857142857143,50.357142857142854,53.56666666666667
2024-04-12,MED007,Ciprofloxacine 500mg,Antibiotique,49,4000,8,4,4,2024,0,0,dry,1133,43.0,82.0,71.0,51.0,58.0,57.0,57.357142857142854,57.766666666666666
2024-04-12,MED008,Quinine 300mg,Antipaludéen,16,5000,9,4,4,2024,0,0,dry,655,18.0,21.0,15.0,18.0,17.0,16.857142857142858,16.142857142857142,15.966666666666667
2024-04-12,MED009,ORS + Zinc,Réhydratation,30,800,8,4,4,2024,0,0,dry,545,22.0,22.0,24.0,28.0,27.0,25.0,24.714285714285715,24.233333333333334
2024-04-12,MED010,Ceftriaxone 1g,Antibiotique,26,6000,9,4,4,2024,0,0,dry,1126,31.0,49.0,29.0,27.0,48.0,31.0,33.285714285714285,32.6
2024-04-12,MED011,Vaccin Méningite,Vaccin,42,8000,10,4,4,2024,0,0,dry,1742,30.0,39.0,46.0,36.0,43.0,33.142857142857146,34.5,35.166666666666664
2024-04-12,MED012,Moustiquaire imprégnée,Prévention,10,3000,8,4,4,2024,0,0,dry,326,10.0,16.0,15.0,10.0,11.0,11.142857142857142,12.214285714285714,12.1
2024-04-12,MED013,Cétirizine 10mg,Antiallergique,50,1200,5,4,4,2024,0,0,dry,1770,49.0,46.0,53.0,48.0,64.0,45.142857142857146,48.57142857142857,46.86666666666667
2024-04-12,MED014,Oméprazole 20mg,Gastrique,37,2500,6,4,4,2024,0,0,dry,572,42.0,41.0,39.0,31.0,63.0,43.142857142857146,42.714285714285715,39.36666666666667
2024-04-12,MED015,Salbutamol inhalateur,Respiratoire,37,4500,7,4,4,2024,0,0,dry,835,26.0,40.0,37.0,41.0,54.0,37.0,37.142857142857146,36.833333333333336
2024-04-13,MED001,Paracétamol 500mg,Antalgique,46,1500,9,5,4,2024,1,0,dry,2011,70.0,114.0,43.0,52.0,68.0,74.28571428571429,79.64285714285714,79.43333333333334
2024-04-13,MED002,Amoxicilline 500mg,Antibiotique,57,3500,8,5,4,2024,1,0,dry,2291,107.0,111.0,50.0,68.0,111.0,104.14285714285714,99.35714285714286,99.96666666666667
2024-04-13,MED003,Arthéméther 20mg,Antipaludéen,23,2500,10,5,4,2024,1,0,dry,808,52.0,65.0,21.0,35.0,36.0,47.857142857142854,46.642857142857146,47.86666666666667
2024-04-13,MED004,SRO (Sel Réhydratation),Réhydratation,16,500,9,5,4,2024,1,0,dry,288,14.0,33.0,12.0,11.0,20.0,22.285714285714285,21.357142857142858,20.3
2024-04-13,MED005,Métronidazole 250mg,Antiparasitaire,8,2000,7,5,4,2024,1,0,dry,224,17.0,30.0,14.0,9.0,21.0,19.571428571428573,20.714285714285715,20.1
2024-04-13,MED006,Ibuprofène 400mg,Anti-inflammatoire,22,1800,6,5,4,2024,1,0,dry,823,56.0,66.0,26.0,25.0,64.0,49.857142857142854,50.142857142857146,52.166666666666664
